Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation
-78.7500 63.6786 0.5940 0.1583 0.2477 0.00000 7.067 1500.0 12.0 0.0000 0.8637 96.47 0.0628 0.0000 0.0000
-73.1250 63.6786 0.5561 0.1808 0.2630 0.00000 7.147 1500.0 12.0 0.0000 1.6003 172.58 0.0628 0.0000 0.0003
-67.5000 63.6786 0.4875 0.1942 0.3183 0.00000 7.387 1499.8 12.0 0.0000 0.7081 87.15 0.0628 0.0001 0.0016
-61.8750 63.6786 0.5201 0.1790 0.3009 0.00000 7.353 1499.8 12.0 0.0000 0.4868 58.36 0.0628 0.0001 0.0015
-56.2500 63.6786 0.5437 0.1714 0.2848 0.00000 7.205 1499.9 12.0 0.0000 0.4792 56.22 0.0628 0.0001 0.0013
-50.6250 63.6786 0.5406 0.1419 0.3175 0.00000 6.711 1499.7 12.0 0.0000 0.5159 61.83 0.0628 0.0002 0.0029
-5.6250 63.6786 0.5085 0.1760 0.3155 0.00000 6.380 1499.1 12.0 0.0000 0.2150 26.18 0.0857 0.0006 0.0033
0.0000 58.1430 0.5033 0.2091 0.2875 0.00000 6.649 1500.0 12.0 0.0000 0.2490 29.86 0.1070 0.0000 0.0000
5.6250 58.1430 0.4390 0.2435 0.3175 0.00000 7.017 1500.0 12.0 0.0000 0.1434 18.05 0.0928 0.0000 0.0000
11.2500 58.1430 0.4239 0.2500 0.3261 0.00000 7.458 1500.0 12.0 0.0000 0.0894 11.39 0.0658 0.0000 0.0000
16.8750 58.1430 0.3694 0.2852 0.3454 0.00000 7.993 1500.0 12.0 0.0000 0.0996 13.15 0.0628 0.0000 0.0000
22.5000 58.1430 0.4540 0.2355 0.3105 0.00000 7.466 1500.0 12.0 0.0000 0.2531 31.51 0.0628 0.0000 0.0000
28.1250 58.1430 0.3622 0.2894 0.3484 0.00000 8.721 1500.0 12.0 0.0000 0.4810 63.81 0.0628 0.0000 0.0000
33.7500 58.1430 0.4892 0.1865 0.3243 0.00000 7.380 1499.8 12.0 0.0000 1.1764 145.15 0.0628 0.0001 0.0014
90.0000 58.1430 0.4726 0.2110 0.3164 0.00000 7.046 1499.7 12.0 0.0000 0.3844 47.60 0.0755 0.0002 0.0013
95.6250 58.1430 0.4000 0.2557 0.3442 0.00000 7.669 1499.8 12.0 0.0000 0.3658 47.60 0.0728 0.0001 0.0010
101.2500 58.1430 0.4020 0.2433 0.3547 0.00000 6.999 1500.0 12.0 0.0000 0.1297 16.95 0.0628 0.0000 0.0002
106.8750 58.1430 0.3477 0.2817 0.3706 0.00000 7.731 1500.0 12.0 0.0000 0.0871 11.77 0.0628 0.0000 0.0000
112.5000 58.1430 0.3741 0.2619 0.3640 0.00000 7.543 1500.0 12.0 0.0000 0.1191 15.84 0.0628 0.0000 0.0003
118.1250 58.1430 0.3829 0.2601 0.3570 0.00000 7.771 1500.0 12.0 0.0000 0.2851 37.64 0.0628 0.0000 0.0003
123.7500 58.1430 0.3464 0.2827 0.3709 0.00000 7.903 1500.0 12.0 0.0000 0.4520 61.10 0.0628 0.0000 0.0000
129.3750 58.1430 0.4566 0.2271 0.3163 0.00000 6.840 1500.0 12.0 0.0000 0.4935 61.56 0.0830 0.0000 0.0000
135.0000 58.1430 0.4613 0.2315 0.3073 0.00000 6.475 1500.0 12.0 0.0000 0.3338 41.34 0.1151 0.0000 0.0000
140.6250 58.1430 0.4428 0.2394 0.3178 0.00000 6.296 1500.0 12.0 0.0000 0.2546 32.00 0.1350 0.0000 0.0000
146.2500 58.1430 0.4592 0.2356 0.3052 0.00000 6.424 1500.0 12.0 0.0000 0.2428 30.06 0.1397 0.0000 0.0000
151.8750 58.1430 0.4534 0.2459 0.3007 0.00000 7.311 1500.0 12.0 0.0000 0.6451 79.89 0.1315 0.0000 0.0000
157.5000 58.1430 0.4414 0.2387 0.3200 0.00000 7.019 1499.8 12.0 0.0000 0.6912 87.06 0.1153 0.0001 0.0004
-151.8750 58.1430 0.4501 0.2185 0.3313 0.00000 7.177 1499.8 12.0 0.0000 0.0970 12.24 0.0628 0.0001 0.0014
-146.2500 58.1430 0.4531 0.2237 0.3233 0.00000 7.395 1499.7 12.0 0.0000 0.1801 22.60 0.0801 0.0002 0.0012
-140.6250 58.1430 0.4707 0.2148 0.3145 0.00000 6.880 1499.7 12.0 0.0000 0.2259 27.97 0.0939 0.0002 0.0008
-135.0000 58.1430 0.4108 0.2473 0.3419 0.00000 7.204 1499.5 12.0 0.0000 0.1466 18.97 0.0955 0.0003 0.0015
-118.1250 58.1430 0.4613 0.2113 0.3270 0.00000 7.146 1499.9 12.0 0.0000 0.1395 17.46 0.0628 0.0000 0.0006
-112.5000 58.1430 0.4672 0.2129 0.3199 0.00000 7.538 1499.9 12.0 0.0000 0.2056 25.58 0.0628 0.0000 0.0006
-106.8750 58.1430 0.4934 0.2113 0.2953 0.00000 7.724 1500.0 12.0 0.0000 0.2937 35.56 0.0628 0.0000 0.0000
-101.2500 58.1430 0.5080 0.2008 0.2912 0.00000 7.299 1500.0 12.0 0.0000 0.4952 59.38 0.0628 0.0000 0.0000
-33.7500 58.1430 0.5122 0.1679 0.3199 0.00000 6.621 1499.0 12.0 0.0000 0.5189 63.23 0.0795 0.0007 0.0043
-28.1250 58.1430 0.5515 0.1639 0.2847 0.00000 6.822 1499.7 12.0 0.0000 0.4986 58.28 0.0723 0.0002 0.0016
-22.5000 58.1430 0.5984 0.1434 0.2581 0.00000 6.726 1499.8 12.0 0.0000 0.5172 58.03 0.0724 0.0001 0.0010
-16.8750 58.1430 0.5089 0.2038 0.2873 0.00000 7.257 1499.8 12.0 0.0000 0.5212 62.34 0.0848 0.0001 0.0007
-11.2500 58.1430 0.4621 0.2354 0.3025 0.00000 7.313 1499.9 12.0 0.0000 0.4304 53.14 0.1014 0.0001 0.0003
-5.6250 58.1430 0.4912 0.2201 0.2888 0.00000 6.864 1500.0 12.0 0.0000 0.3542 42.76 0.1111 0.0000 0.0000
0.0000 52.6065 0.2976 0.3320 0.3704 0.00000 8.236 1500.0 12.0 0.0000 0.2017 27.84 0.1225 0.0000 0.0000
5.6250 52.6065 0.3296 0.3058 0.3646 0.00000 7.737 1500.0 12.0 0.0000 0.1878 25.50 0.1178 0.0000 0.0000
11.2500 52.6065 0.3515 0.2920 0.3565 0.00000 7.494 1500.0 12.0 0.0000 0.1980 26.50 0.1091 0.0000 0.0000
16.8750 52.6065 0.3540 0.2845 0.3615 0.00000 7.554 1500.0 12.0 0.0000 0.2491 33.39 0.0946 0.0000 0.0000
22.5000 52.6065 0.4186 0.2463 0.3351 0.00000 7.044 1500.0 12.0 0.0000 0.3045 39.08 0.0795 0.0000 0.0000
28.1250 52.6065 0.4972 0.2156 0.2872 0.00000 7.602 1500.0 12.0 0.0000 1.6674 180.40 0.0806 0.0000 0.0000
33.7500 52.6065 0.4553 0.2210 0.3236 0.00000 7.381 1499.3 12.0 0.0000 2.5420 188.20 0.0844 0.0005 0.0025
39.3750 52.6065 0.4175 0.2399 0.3408 0.00000 7.327 1499.9 12.0 0.0000 2.5763 192.90 0.1018 0.0001 0.0003
95.6250 52.6065 0.4826 0.2143 0.3028 0.00000 6.310 1498.2 12.0 0.0000 1.4611 179.07 0.1719 0.0012 0.0026
101.2500 52.6065 0.4536 0.2339 0.3125 0.00000 6.473 1498.1 12.0 0.0000 1.2721 159.06 0.1653 0.0013 0.0029
106.8750 52.6065 0.3994 0.2675 0.3330 0.00000 6.965 1498.6 12.0 0.0000 1.2680 164.38 0.1616 0.0010 0.0022
112.5000 52.6065 0.4080 0.2646 0.3273 0.00000 6.837 1499.4 12.0 0.0000 1.1888 152.81 0.1638 0.0004 0.0009
123.7500 52.6065 0.4493 0.2376 0.3131 0.00000 6.483 1497.8 12.0 0.0000 1.7509 188.09 0.1797 0.0014 0.0030
-157.5000 52.6065 0.4539 0.2226 0.3235 0.00000 6.761 1499.4 12.0 0.0000 0.6218 78.05 0.1021 0.0004 0.0016
-151.8750 52.6065 0.4427 0.2304 0.3269 0.00000 7.680 1499.3 12.0 0.0000 0.5049 63.85 0.0872 0.0005 0.0025
-146.2500 52.6065 0.3668 0.2900 0.3432 0.00000 8.552 1500.0 12.0 0.0000 0.3831 50.57 0.0919 0.0000 0.0000
-140.6250 52.6065 0.3761 0.2865 0.3374 0.00000 8.235 1500.0 12.0 0.0000 0.3791 49.69 0.1045 0.0000 0.0000
-135.0000 52.6065 0.5052 0.2110 0.2838 0.00000 7.159 1500.0 12.0 0.0000 1.1471 137.14 0.1108 0.0000 0.0000
-129.3750 52.6065 0.4139 0.2481 0.3380 0.00000 7.021 1499.7 12.0 0.0000 0.6433 82.90 0.1144 0.0002 0.0007
-112.5000 52.6065 0.3966 0.2634 0.3393 0.00000 7.349 1499.7 12.0 0.0000 0.3374 43.84 0.1194 0.0002 0.0006
-106.8750 52.6065 0.4626 0.2191 0.3181 0.00000 6.830 1499.0 12.0 0.0000 0.7197 89.75 0.1124 0.0007 0.0023
-101.2500 52.6065 0.5209 0.1835 0.2957 0.00000 6.568 1498.9 12.0 0.0000 1.3624 163.03 0.1063 0.0007 0.0027
-95.6250 52.6065 0.5472 0.1640 0.2888 0.00000 6.274 1498.7 12.0 0.0000 1.2913 151.89 0.1041 0.0008 0.0032
-28.1250 52.6065 0.5169 0.1678 0.3153 0.00000 6.550 1498.3 12.0 0.0000 0.9966 120.99 0.0949 0.0012 0.0051
-22.5000 52.6065 0.6268 0.1433 0.2299 0.00000 6.466 1500.0 12.0 0.0000 1.2591 136.61 0.1075 0.0000 0.0001
-16.8750 52.6065 0.4666 0.2297 0.3037 0.00000 6.638 1500.0 12.0 0.0000 0.3976 49.01 0.1200 0.0000 0.0000
-11.2500 52.6065 0.3189 0.3195 0.3616 0.00000 7.764 1500.0 12.0 0.0000 0.2298 31.30 0.1304 0.0000 0.0000
-5.6250 52.6065 0.2953 0.3348 0.3699 0.00000 8.067 1500.0 12.0 0.0000 0.2305 31.85 0.1273 0.0000 0.0000
0.0000 47.0696 0.4273 0.2536 0.3191 0.00000 6.929 1500.0 12.0 0.0000 0.4501 57.03 0.1428 0.0000 0.0000
5.6250 47.0696 0.4791 0.2251 0.2958 0.00000 6.384 1500.0 12.0 0.0000 0.5706 69.58 0.1564 0.0000 0.0000
11.2500 47.0696 0.3568 0.3146 0.3286 0.00000 7.311 1500.0 12.0 0.0000 0.5730 75.41 0.1971 0.0000 0.0000
16.8750 47.0696 0.2961 0.3566 0.3473 0.00000 7.552 1500.0 12.0 0.0000 0.5625 76.80 0.2331 0.0000 0.0000
22.5000 47.0696 0.3966 0.2744 0.3290 0.00000 6.073 1500.0 12.0 0.0000 1.1526 148.95 0.2405 0.0000 0.0000
28.1250 47.0696 0.5947 0.1770 0.2283 0.00000 5.717 1500.0 12.0 0.0000 4.2978 165.45 0.2367 0.0000 0.0000
33.7500 47.0696 0.5239 0.1873 0.2888 0.00000 5.865 1487.3 12.0 0.0000 2.1387 181.98 0.2127 0.0085 0.0152
-151.8750 47.0696 0.4567 0.2416 0.3016 0.00000 6.398 1498.5 12.0 0.0000 0.6391 79.25 0.2126 0.0010 0.0018
-146.2500 47.0696 0.4292 0.2588 0.3120 0.00000 7.302 1497.2 12.0 0.0000 0.5538 70.14 0.1816 0.0019 0.0038
-140.6250 47.0696 0.2797 0.3524 0.3679 0.00000 8.642 1500.0 12.0 0.0000 0.2483 34.50 0.1612 0.0000 0.0000
-135.0000 47.0696 0.3285 0.3080 0.3635 0.00000 7.696 1500.0 12.0 0.0000 0.7435 100.93 0.1346 0.0000 0.0001
-129.3750 47.0696 0.4343 0.2376 0.3280 0.00000 6.827 1499.0 12.0 0.0000 0.7279 92.50 0.1321 0.0006 0.0018
-28.1250 47.0696 0.5088 0.1811 0.3101 0.00000 6.570 1496.5 12.0 0.0000 1.5237 182.81 0.1256 0.0024 0.0069
-22.5000 47.0696 0.4815 0.2341 0.2844 0.00000 6.949 1498.0 12.0 0.0000 1.4468 175.66 0.1839 0.0013 0.0026
-16.8750 47.0696 0.4515 0.2534 0.2951 0.00000 6.686 1500.0 12.0 0.0000 0.8750 108.12 0.2035 0.0000 0.0000
-11.2500 47.0696 0.3657 0.2936 0.3407 0.00000 6.945 1500.0 12.0 0.0000 0.3568 47.07 0.1897 0.0000 0.0000
-5.6250 47.0696 0.3947 0.2742 0.3311 0.00000 7.069 1500.0 12.0 0.0000 0.3001 38.86 0.1584 0.0000 0.0000
0.0000 41.5325 0.4792 0.2294 0.2914 0.00000 7.132 1498.4 12.0 0.0000 1.4703 179.31 0.1651 0.0010 0.0023
5.6250 41.5325 0.4877 0.2331 0.2792 0.00000 6.952 1498.5 12.0 0.0000 1.8791 180.86 0.2036 0.0010 0.0018
11.2500 41.5325 0.5016 0.2313 0.2670 0.00000 6.694 1499.8 12.0 0.0000 1.8780 177.96 0.2216 0.0002 0.0003
16.8750 41.5325 0.4119 0.2665 0.3217 0.00000 7.060 1500.0 12.0 0.0000 0.8234 105.23 0.1784 0.0000 0.0000
33.7500 41.5325 0.6161 0.1396 0.2442 0.00000 6.858 1500.0 12.0 0.0000 0.8286 91.26 0.0628 0.0000 0.0004
-163.1250 41.5325 0.5582 0.1693 0.2725 0.00000 7.180 1499.9 12.0 0.0000 0.5549 64.15 0.0628 0.0001 0.0008
-157.5000 41.5325 0.5105 0.1992 0.2903 0.00000 7.288 1499.9 12.0 0.0000 0.3874 46.37 0.0690 0.0001 0.0007
-151.8750 41.5325 0.3273 0.3356 0.3372 0.00000 7.601 1500.0 12.0 0.0000 0.8511 114.02 0.2531 0.0000 0.0000
-146.2500 41.5325 0.3772 0.2868 0.3360 0.00000 7.063 1499.7 12.0 0.0000 0.6746 88.34 0.2133 0.0002 0.0004
-140.6250 41.5325 0.3167 0.3248 0.3585 0.00000 8.255 1500.0 12.0 0.0000 0.2243 30.53 0.1568 0.0000 0.0000
-135.0000 41.5325 0.4478 0.2451 0.3072 0.00000 7.539 1499.9 12.0 0.0000 0.7741 96.49 0.1265 0.0000 0.0001
-129.3750 41.5325 0.4472 0.2336 0.3192 0.00000 6.787 1496.8 12.0 0.0000 0.7274 91.76 0.1543 0.0021 0.0050
-45.0000 41.5325 0.3954 0.2551 0.3495 0.00000 7.457 1499.7 12.0 0.0000 0.2140 27.99 0.0912 0.0002 0.0010
-39.3750 41.5325 0.3595 0.3117 0.3287 0.00000 7.294 1499.5 12.0 0.0000 0.3275 43.07 0.1388 0.0003 0.0008
-22.5000 41.5325 0.4567 0.2480 0.2954 0.00000 6.806 1492.9 12.0 0.0000 1.4978 186.77 0.2290 0.0047 0.0081
-16.8750 41.5325 0.4990 0.2393 0.2617 0.00000 6.678 1500.0 12.0 0.0000 1.3096 155.03 0.2491 0.0000 0.0000
-11.2500 41.5325 0.4714 0.2466 0.2819 0.00000 6.935 1500.0 12.0 0.0000 1.2814 155.62 0.2071 0.0000 0.0000
-5.6250 41.5325 0.4108 0.2713 0.3180 0.00000 7.448 1499.2 12.0 0.0000 1.0750 137.36 0.1639 0.0005 0.0012
11.2500 35.9951 0.5318 0.1763 0.2918 0.00000 7.202 1499.6 12.0 0.0000 0.6817 80.85 0.0628 0.0003 0.0038
16.8750 35.9951 0.5182 0.1939 0.2879 0.00000 6.945 1500.0 12.0 0.0000 0.4769 56.78 0.0628 0.0000 0.0000
22.5000 35.9951 0.4672 0.2149 0.3178 0.00000 6.800 1500.0 12.0 0.0000 0.1205 14.97 0.0628 0.0000 0.0000
28.1250 35.9951 0.4781 0.2106 0.3113 0.00000 6.800 1500.0 12.0 0.0000 0.1418 17.46 0.0628 0.0000 0.0000
33.7500 35.9951 0.5538 0.1724 0.2738 0.00000 6.698 1500.0 12.0 0.0000 0.5024 58.24 0.0628 0.0000 0.0000
39.3750 35.9951 0.5950 0.1498 0.2552 0.00000 6.614 1500.0 12.0 0.0000 0.3953 44.33 0.0641 0.0000 0.0000
45.0000 35.9951 0.5907 0.1424 0.2669 0.00000 6.696 1499.9 12.0 0.0000 0.3931 44.52 0.0628 0.0001 0.0008
84.3750 35.9951 0.3342 0.3325 0.3332 0.00000 7.310 1500.0 12.0 0.0000 0.3419 45.56 0.0628 0.0000 0.0000
90.0000 35.9951 0.4390 0.2271 0.3337 0.00000 7.254 1499.8 12.0 0.0000 0.5201 66.06 0.0628 0.0001 0.0014
95.6250 35.9951 0.4861 0.1991 0.3147 0.00000 7.475 1499.9 12.0 0.0000 0.3986 48.99 0.0628 0.0001 0.0012
101.2500 35.9951 0.5329 0.1717 0.2954 0.00000 7.245 1499.9 12.0 0.0000 0.3793 45.03 0.0628 0.0001 0.0012
129.3750 35.9951 0.3592 0.3069 0.3339 0.00000 7.475 1499.9 12.0 0.0000 0.0714 10.00 0.0628 0.0001 0.0008
-174.3750 35.9951 0.5029 0.1873 0.3097 0.00000 7.159 1499.8 12.0 0.0000 0.3369 40.95 0.0628 0.0001 0.0020
-163.1250 35.9951 0.5317 0.1871 0.2812 0.00000 7.016 1500.0 12.0 0.0000 0.1631 19.22 0.0628 0.0000 0.0000
-157.5000 35.9951 0.4524 0.2327 0.3148 0.00000 7.531 1500.0 12.0 0.0000 0.1184 14.78 0.0628 0.0000 0.0000
-151.8750 35.9951 0.4004 0.2482 0.3514 0.00000 7.536 1500.0 12.0 0.0000 0.1433 18.71 0.0628 0.0000 0.0000
-146.2500 35.9951 0.4429 0.2258 0.3313 0.00000 7.552 1500.0 12.0 0.0000 0.1299 16.45 0.0628 0.0000 0.0000
-140.6250 35.9951 0.3547 0.2748 0.3704 0.00000 7.711 1500.0 12.0 0.0000 0.1452 19.56 0.0628 0.0000 0.0000
-135.0000 35.9951 0.3842 0.2885 0.3273 0.00000 8.312 1500.0 12.0 0.0000 0.5269 68.43 0.1382 0.0000 0.0000
-129.3750 35.9951 0.3909 0.3008 0.3083 0.00000 6.790 1474.1 12.0 0.0000 0.7527 100.34 0.3378 0.0173 0.0237
-95.6250 35.9951 0.4712 0.2115 0.3173 0.00000 7.356 1499.9 12.0 0.0000 0.5700 70.65 0.0628 0.0001 0.0007
-90.0000 35.9951 0.4839 0.2024 0.3136 0.00000 7.357 1499.9 12.0 0.0000 0.6509 80.02 0.0628 0.0001 0.0007
-61.8750 35.9951 0.4693 0.2089 0.3217 0.00000 7.220 1499.9 12.0 0.0000 0.1052 13.08 0.0628 0.0001 0.0007
-56.2500 35.9951 0.4511 0.2192 0.3297 0.00000 7.326 1499.9 12.0 0.0000 0.1356 17.10 0.0628 0.0001 0.0008
-50.6250 35.9951 0.5051 0.1928 0.3021 0.00000 7.158 1499.8 12.0 0.0000 0.1394 16.85 0.0630 0.0001 0.0014
-45.0000 35.9951 0.4621 0.2756 0.2623 0.00000 6.608 1500.0 12.0 0.0000 1.1321 136.57 0.3736 0.0000 0.0000
-39.3750 35.9951 0.3664 0.3428 0.2907 0.00000 6.683 1470.7 12.0 0.0000 0.8594 115.35 0.4881 0.0195 0.0229
-22.5000 35.9951 0.4549 0.2519 0.2932 0.00000 6.760 1492.5 12.0 0.0000 2.2580 187.08 0.2714 0.0050 0.0076
-16.8750 35.9951 0.4015 0.2902 0.3082 0.00000 7.053 1493.2 12.0 0.0000 1.8034 193.25 0.2866 0.0045 0.0067
-11.2500 35.9951 0.4459 0.2396 0.3145 0.00000 7.019 1495.3 12.0 0.0000 1.4454 182.41 0.1763 0.0031 0.0065
-5.6250 35.9951 0.4218 0.2390 0.3392 0.00000 7.488 1499.9 12.0 0.0000 0.1409 18.10 0.0628 0.0001 0.0009
11.2500 30.4576 0.5283 0.1778 0.2939 0.00000 6.851 1499.7 12.0 0.0000 0.5353 63.67 0.0628 0.0002 0.0025
16.8750 30.4576 0.6021 0.1470 0.2509 0.00000 6.606 1500.0 12.0 0.0000 1.0093 112.47 0.0681 0.0000 0.0000
22.5000 30.4576 0.4971 0.2047 0.2982 0.00000 6.795 1500.0 12.0 0.0000 0.5139 62.21 0.0753 0.0000 0.0000
28.1250 30.4576 0.4375 0.2388 0.3238 0.00000 7.359 1500.0 12.0 0.0000 0.4717 59.63 0.0743 0.0000 0.0000
33.7500 30.4576 0.4815 0.2106 0.3078 0.00000 6.824 1500.0 12.0 0.0000 0.1309 16.06 0.0695 0.0000 0.0000
39.3750 30.4576 0.4531 0.2294 0.3175 0.00000 7.215 1500.0 12.0 0.0000 0.0707 10.00 0.0628 0.0000 0.0000
45.0000 30.4576 0.6138 0.1418 0.2445 0.00000 6.680 1500.0 12.0 0.0000 0.5789 63.84 0.0714 0.0000 0.0000
50.6250 30.4576 0.4891 0.2014 0.3094 0.00000 7.202 1499.5 12.0 0.0000 1.2070 147.73 0.0816 0.0003 0.0019
90.0000 30.4576 0.4495 0.2325 0.3180 0.00000 7.843 1500.0 12.0 0.0000 0.4777 59.85 0.0628 0.0000 0.0003
95.6250 30.4576 0.3832 0.2753 0.3416 0.00000 8.383 1500.0 12.0 0.0000 0.0968 12.68 0.0628 0.0000 0.0000
101.2500 30.4576 0.5029 0.2093 0.2878 0.00000 7.532 1500.0 12.0 0.0000 0.1727 20.72 0.0628 0.0000 0.0000
123.7500 30.4576 0.4368 0.2271 0.3360 0.00000 7.468 1499.8 12.0 0.0000 0.0913 11.63 0.0628 0.0001 0.0019
129.3750 30.4576 0.3850 0.2545 0.3604 0.00000 7.546 1499.9 12.0 0.0000 0.1246 16.47 0.0628 0.0001 0.0008
135.0000 30.4576 0.4260 0.2322 0.3418 0.00000 7.067 1495.2 12.0 0.0000 1.0973 141.91 0.1179 0.0032 0.0101
140.6250 30.4576 0.3804 0.3081 0.3115 0.00000 7.037 1486.7 12.0 0.0000 1.7847 197.46 0.3500 0.0089 0.0119
146.2500 30.4576 0.3304 0.3656 0.3033 0.00000 7.357 1500.0 12.0 0.0000 2.1586 196.98 0.3809 0.0000 0.0000
174.3750 30.4576 0.4898 0.2107 0.2995 0.00000 6.843 1500.0 12.0 0.0000 0.6739 81.93 0.0777 0.0000 0.0000
-174.3750 30.4576 0.5439 0.1806 0.2755 0.00000 6.975 1500.0 12.0 0.0000 0.1650 19.25 0.0628 0.0000 0.0000
-168.7500 30.4576 0.4868 0.2106 0.3026 0.00000 6.933 1500.0 12.0 0.0000 0.1072 13.07 0.0628 0.0000 0.0000
-163.1250 30.4576 0.4949 0.2068 0.2982 0.00000 7.118 1500.0 12.0 0.0000 0.2195 26.59 0.0628 0.0000 0.0000
-157.5000 30.4576 0.4152 0.2454 0.3394 0.00000 7.604 1500.0 12.0 0.0000 0.2160 27.84 0.0628 0.0000 0.0000
-151.8750 30.4576 0.4406 0.2318 0.3275 0.00000 7.279 1500.0 12.0 0.0000 0.1102 13.94 0.0628 0.0000 0.0000
-140.6250 30.4576 0.4032 0.2544 0.3423 0.00000 7.513 1499.9 12.0 0.0000 0.2219 28.80 0.0771 0.0001 0.0005
-135.0000 30.4576 0.4040 0.2879 0.3081 0.00000 7.518 1496.1 12.0 0.0000 1.0840 138.87 0.2540 0.0026 0.0041
-129.3750 30.4576 0.2911 0.4104 0.2984 0.00000 6.992 1486.7 12.0 0.0000 0.9447 128.53 0.5499 0.0089 0.0100
-101.2500 30.4576 0.4094 0.2722 0.3183 0.00000 7.113 1499.7 12.0 0.0000 0.5162 65.95 0.0628 0.0002 0.0029
-95.6250 30.4576 0.5800 0.1623 0.2577 0.00000 7.136 1500.0 12.0 0.0000 0.3430 38.84 0.0628 0.0000 0.0000
-90.0000 30.4576 0.5037 0.2043 0.2920 0.00000 7.417 1500.0 12.0 0.0000 0.2453 29.48 0.0628 0.0000 0.0000
-84.3750 30.4576 0.4313 0.2466 0.3221 0.00000 8.068 1500.0 12.0 0.0000 0.2004 25.38 0.0628 0.0000 0.0000
-78.7500 30.4576 0.4795 0.2109 0.3095 0.00000 7.472 1500.0 12.0 0.0000 0.1426 17.52 0.0684 0.0000 0.0003
-73.1250 30.4576 0.4051 0.2637 0.3312 0.00000 7.322 1499.9 12.0 0.0000 0.3068 39.54 0.0881 0.0000 0.0002
-67.5000 30.4576 0.4285 0.2364 0.3351 0.00000 7.357 1499.9 12.0 0.0000 0.5164 65.97 0.1012 0.0001 0.0003
-61.8750 30.4576 0.4388 0.2354 0.3259 0.00000 7.649 1500.0 12.0 0.0000 0.1210 15.31 0.0628 0.0000 0.0001
-56.2500 30.4576 0.4737 0.2199 0.3064 0.00000 7.558 1500.0 12.0 0.0000 0.0651 10.00 0.0628 0.0000 0.0000
-50.6250 30.4576 0.4466 0.2353 0.3181 0.00000 7.376 1500.0 12.0 0.0000 0.0293 10.00 0.0628 0.0000 0.0000
-45.0000 30.4576 0.3850 0.3111 0.3039 0.00000 7.333 1500.0 12.0 0.0000 0.4388 56.24 0.3310 0.0000 0.0000
-39.3750 30.4576 0.3958 0.3538 0.2504 0.00000 6.421 1486.1 12.0 0.0000 1.8039 189.85 0.6571 0.0093 0.0099
-33.7500 30.4576 0.3417 0.3729 0.2854 0.00000 6.690 1490.9 12.0 0.0000 2.0545 196.94 0.5800 0.0060 0.0067
16.8750 24.9199 0.5837 0.1654 0.2508 0.00000 6.959 1499.8 12.0 0.0000 3.2332 168.86 0.1170 0.0001 0.0004
22.5000 24.9199 0.4868 0.2138 0.2993 0.00000 7.170 1500.0 12.0 0.0000 0.5673 69.06 0.0675 0.0000 0.0000
28.1250 24.9199 0.3432 0.2959 0.3608 0.00000 8.096 1500.0 12.0 0.0000 0.0841 11.32 0.0628 0.0000 0.0000
33.7500 24.9199 0.3942 0.2639 0.3419 0.00000 7.618 1500.0 12.0 0.0000 0.0692 10.00 0.0628 0.0000 0.0000
39.3750 24.9199 0.4327 0.2437 0.3236 0.00000 7.446 1500.0 12.0 0.0000 0.0813 10.29 0.0628 0.0000 0.0000
45.0000 24.9199 0.4908 0.2278 0.2814 0.00000 7.602 1500.0 12.0 0.0000 1.5739 180.38 0.1358 0.0000 0.0000
50.6250 24.9199 0.4347 0.2433 0.3220 0.00000 7.409 1498.9 12.0 0.0000 0.8775 111.15 0.0951 0.0007 0.0031
84.3750 24.9199 0.3567 0.3136 0.3294 0.00000 7.651 1499.8 12.0 0.0000 1.2098 159.27 0.1261 0.0001 0.0003
90.0000 24.9199 0.5113 0.2023 0.2864 0.00000 7.289 1499.9 12.0 0.0000 0.8856 105.72 0.0909 0.0000 0.0002
95.6250 24.9199 0.3521 0.3016 0.3463 0.00000 8.389 1500.0 12.0 0.0000 0.3696 49.20 0.1191 0.0000 0.0000
101.2500 24.9199 0.4036 0.2612 0.3352 0.00000 8.130 1500.0 12.0 0.0000 0.0800 10.33 0.0628 0.0000 0.0000
106.8750 24.9199 0.6187 0.1407 0.2406 0.00000 6.727 1500.0 12.0 0.0000 0.0830 10.00 0.0628 0.0000 0.0001
112.5000 24.9199 0.4424 0.2450 0.3125 0.00000 7.811 1499.9 12.0 0.0000 0.0576 10.00 0.0628 0.0000 0.0005
118.1250 24.9199 0.5436 0.1813 0.2751 0.00000 7.297 1499.9 12.0 0.0000 0.0677 10.00 0.0628 0.0000 0.0006
123.7500 24.9199 0.4552 0.2207 0.3241 0.00000 7.401 1500.0 12.0 0.0000 0.1135 14.23 0.0628 0.0000 0.0003
168.7500 24.9199 0.4534 0.2310 0.3156 0.00000 7.275 1499.9 12.0 0.0000 0.3548 44.32 0.0628 0.0000 0.0005
174.3750 24.9199 0.4675 0.2175 0.3150 0.00000 6.941 1500.0 12.0 0.0000 0.0791 10.00 0.0628 0.0000 0.0000
180.0000 24.9199 0.4488 0.2350 0.3162 0.00000 7.428 1500.0 12.0 0.0000 0.1226 15.35 0.0675 0.0000 0.0000
-174.3750 24.9199 0.4743 0.2179 0.3077 0.00000 7.132 1500.0 12.0 0.0000 0.0910 11.21 0.0628 0.0000 0.0000
