# OPAC sulfate-droplet complex refractive index, 0.25-40 um, at eight relative
# humidities.
#
# columns: mode  rh_percent  wavelength_um  n  k
#
# `suso` is OPAC's sulfate component: 75% sulphuric acid solution, the
# composition it uses for the Antarctic and stratospheric background aerosol.
# It is the right composition for VOLCANIC sulfate, which is emitted as SO2 and
# oxidised to sulphuric acid, and it is NOT OPAC's `waso` water-soluble
# component, which is an internal mixture including nitrate and organics and
# describes a continental anthropogenic aerosol this world does not have.
#
# Hess, Koepke & Schult (1998), doi 10.1175/1520-0477(1998)079<0831:OPOAAC>2.0.CO;2,
# obtained from libRadtran 2.0.6 data/aerosol/OPAC/refractive_indices/, the same
# route and release as the mineral and sea-salt tables beside it. k ships
# negative in OPAC and the sign is flipped here.
suso  90  3.7500E+00 1.3730E+00  2.0900E-02
suso  90  4.0000E+00 1.3560E+00  2.1160E-02
suso  90  4.5000E+00 1.3390E+00  2.7940E-02
suso  90  5.0000E+00 1.3300E+00  2.7220E-02
suso  90  5.5000E+00 1.3030E+00  3.4990E-02
suso  90  6.0000E+00 1.2870E+00  1.1900E-01
suso  90  6.2000E+00 1.3710E+00  9.8510E-02
suso  90  6.5000E+00 1.3430E+00  5.1320E-02
suso  90  7.2000E+00 1.2980E+00  5.1730E-02
suso  90  7.9000E+00 1.2730E+00  9.5860E-02
suso  90  8.2000E+00 1.2740E+00  1.1830E-01
suso  90  8.5000E+00 1.2910E+00  1.3470E-01
suso  90  8.7000E+00 1.3070E+00  1.3810E-01
suso  90  9.0000E+00 1.3150E+00  1.2080E-01
suso  90  9.2000E+00 1.3020E+00  1.1580E-01
suso  90  9.5000E+00 1.3010E+00  1.4070E-01
suso  90  9.8000E+00 1.3220E+00  1.3410E-01
suso  90  1.0000E+01 1.3100E+00  1.0600E-01
suso  90  1.0600E+01 1.2530E+00  1.0460E-01
suso  90  1.1000E+01 1.2240E+00  1.4980E-01
suso  90  1.1500E+01 1.2300E+00  1.7370E-01
suso  90  1.2500E+01 1.2070E+00  2.5070E-01
suso  90  1.3000E+01 1.2200E+00  2.9000E-01
suso  90  1.4000E+01 1.2690E+00  3.4610E-01
suso  90  1.4800E+01 1.3060E+00  3.6990E-01
suso  90  1.5000E+01 1.3140E+00  3.7590E-01
suso  90  1.6400E+01 1.3700E+00  4.2520E-01
suso  90  1.7200E+01 1.4320E+00  4.5100E-01
suso  90  1.8000E+01 1.4950E+00  3.7350E-01
suso  90  1.8500E+01 1.5090E+00  3.6770E-01
suso  90  2.0000E+01 1.5270E+00  3.4260E-01
suso  90  2.1300E+01 1.5300E+00  3.6720E-01
suso  90  2.2500E+01 1.5560E+00  3.2380E-01
suso  90  2.5000E+01 1.5850E+00  3.3470E-01
suso  90  2.7900E+01 1.6000E+00  3.1730E-01
suso  90  3.0000E+01 1.6010E+00  3.0780E-01
suso  90  3.5000E+01 1.5820E+00  3.1610E-01
suso  90  4.0000E+01 1.5700E+00  3.6250E-01
suso  95  2.5000E-01 1.3720E+00  3.1500E-08
suso  95  3.0000E-01 1.3590E+00  1.5490E-08
suso  95  3.5000E-01 1.3520E+00  6.7980E-09
suso  95  4.0000E-01 1.3480E+00  2.5530E-09
suso  95  4.5000E-01 1.3450E+00  1.7840E-09
suso  95  5.0000E-01 1.3430E+00  1.7660E-09
suso  95  5.5000E-01 1.3410E+00  2.6440E-09
suso  95  6.0000E-01 1.3400E+00  1.1220E-08
suso  95  6.5000E-01 1.3390E+00  1.6430E-08
suso  95  7.0000E-01 1.3390E+00  3.2390E-08
suso  95  7.5000E-01 1.3380E+00  1.4880E-07
suso  95  8.0000E-01 1.3370E+00  1.2170E-07
suso  95  9.0000E-01 1.3360E+00  4.6630E-07
suso  95  1.0000E+00 1.3350E+00  2.7740E-06
suso  95  1.2500E+00 1.3310E+00  8.5500E-06
suso  95  1.5000E+00 1.3280E+00  1.9320E-04
suso  95  1.7500E+00 1.3200E+00  1.2690E-04
suso  95  2.0000E+00 1.3130E+00  1.1140E-03
suso  95  2.5000E+00 1.2680E+00  1.9120E-03
suso  95  3.0000E+00 1.3640E+00  2.5700E-01
suso  95  3.2000E+00 1.4640E+00  9.6030E-02
suso  95  3.3900E+00 1.4170E+00  3.4610E-02
suso  95  3.5000E+00 1.3980E+00  2.2050E-02
suso  95  3.7500E+00 1.3710E+00  1.4350E-02
suso  95  4.0000E+00 1.3540E+00  1.4930E-02
suso  95  4.5000E+00 1.3370E+00  2.2470E-02
suso  95  5.0000E+00 1.3280E+00  2.1640E-02
suso  95  5.5000E+00 1.3010E+00  2.6190E-02
suso  95  6.0000E+00 1.2790E+00  1.1450E-01
suso  95  6.2000E+00 1.3680E+00  9.4550E-02
suso  95  6.5000E+00 1.3420E+00  4.6760E-02
suso  95  7.2000E+00 1.3030E+00  4.4350E-02
suso  95  7.9000E+00 1.2810E+00  7.2550E-02
suso  95  8.2000E+00 1.2790E+00  8.7010E-02
suso  95  8.5000E+00 1.2860E+00  9.7830E-02
suso  95  8.7000E+00 1.2940E+00  1.0040E-01
suso  95  9.0000E+00 1.2950E+00  9.0380E-02
suso  95  9.2000E+00 1.2840E+00  8.7840E-02
suso  95  9.5000E+00 1.2790E+00  1.0450E-01
