Lon Lat b theta_s theta_fc theta_wp awc_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
123.7500 24.9199 6.38261 0.431419 0.321832 0.151862 96.243 1.000000 1.000000 1.000000 1.000000 0.697327 0.096500 0.096500 0.096500 0.096500 0.096500 0.096500 0.096500 0.096500 0.096500 0.096500
168.7500 24.9199 6.68761 0.433140 0.329157 0.160731 87.514 1.000000 1.000000 1.000000 1.000000 0.567951 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 24.9199 6.47623 0.431669 0.323558 0.154343 53.621 1.000000 1.000000 0.415187 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 24.9199 6.62769 0.432411 0.326957 0.158625 59.178 1.000000 1.000000 0.761951 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 24.9199 6.56324 0.431778 0.324880 0.156502 71.061 1.000000 1.000000 1.000000 0.529526 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 24.9199 6.71028 0.433415 0.329983 0.161525 96.056 1.000000 1.000000 1.000000 1.000000 1.000000 0.136839 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 24.9199 5.71669 0.419431 0.287596 0.124339 244.886 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 24.9199 7.37948 0.439487 0.349298 0.182423 237.000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.202203
-140.6250 24.9199 6.70876 0.434189 0.331536 0.162258 142.923 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.603120 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000
-135.0000 24.9199 10.54414 0.450481 0.390251 0.247685 213.850 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-95.6250 24.9199 6.44128 0.430810 0.321361 0.152680 224.199 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.213449 0.077900
-90.0000 24.9199 5.78406 0.418459 0.286845 0.125231 242.421 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-84.3750 24.9199 6.87621 0.431297 0.327682 0.163187 246.742 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-78.7500 24.9199 7.12003 0.431693 0.331194 0.168921 243.409 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 24.9199 6.83076 0.429949 0.324480 0.160845 233.276 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.968637 0.287200
-67.5000 24.9199 6.44141 0.430124 0.319976 0.152025 134.788 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.375846 0.092800 0.092800 0.092800 0.092800 0.092800 0.092800 0.092800
-61.8750 24.9199 6.83582 0.435331 0.335317 0.166303 33.155 1.000000 0.145274 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 24.9199 8.04349 0.449824 0.375597 0.206963 27.739 0.765700 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 24.9199 8.13754 0.447291 0.371143 0.205923 134.022 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.577311 0.191800 0.191800 0.191800 0.191800 0.191800 0.191800 0.191800 0.191800
-45.0000 24.9199 7.43078 0.434643 0.340175 0.178456 202.490 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.579421 0.313900 0.313900 0.313900
-39.3750 24.9199 7.69370 0.435864 0.345030 0.185038 229.306 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.869045 0.463300
16.8750 19.3822 5.54769 0.416362 0.278516 0.117376 241.710 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 19.3822 7.14364 0.438388 0.344790 0.176248 92.550 1.000000 1.000000 1.000000 1.000000 0.863169 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 19.3822 7.59914 0.440397 0.353112 0.187910 60.354 1.000000 1.000000 0.899720 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 19.3822 5.56384 0.418778 0.283579 0.119810 144.879 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.358747 0.081300 0.081300 0.081300 0.081300 0.081300 0.081300
39.3750 19.3822 5.98746 0.425115 0.303392 0.136237 95.002 1.000000 1.000000 1.000000 1.000000 1.000000 0.075059 0.067600 0.067600 0.067600 0.067600 0.067600 0.067600 0.067600 0.067600 0.067600
45.0000 19.3822 6.22698 0.428703 0.314185 0.145497 167.661 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.491086 0.089600 0.089600 0.089600 0.089600 0.089600
90.0000 19.3822 6.73194 0.434706 0.332857 0.163306 123.565 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.785381 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 19.3822 6.23606 0.427026 0.310929 0.144150 79.921 1.000000 1.000000 1.000000 1.000000 0.164018 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 19.3822 7.13293 0.431078 0.330129 0.168583 242.319 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
106.8750 19.3822 7.33764 0.436860 0.343644 0.178806 180.141 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.701893 0.245300 0.245300 0.245300 0.245300 0.245300
112.5000 19.3822 6.48593 0.431033 0.322391 0.153956 78.570 1.000000 1.000000 1.000000 0.559245 0.100500 0.100500 0.100500 0.100500 0.100500 0.100500 0.100500 0.100500 0.100500 0.100500 0.100500
118.1250 19.3822 7.36894 0.439726 0.349680 0.182452 183.788 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.830272 0.232000 0.232000 0.232000 0.232000 0.232000
123.7500 19.3822 7.93281 0.440752 0.356628 0.194884 191.089 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.916246 0.379600 0.379600 0.379600 0.379600 0.379600
163.1250 19.3822 6.10580 0.425864 0.306695 0.139875 117.714 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.553893 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
168.7500 19.3822 6.01398 0.424225 0.302014 0.136098 55.467 1.000000 1.000000 0.589506 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 19.3822 5.81224 0.422089 0.294505 0.129093 52.059 1.000000 1.000000 0.393632 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 19.3822 6.53220 0.432023 0.324986 0.156010 73.625 1.000000 1.000000 1.000000 0.666357 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 19.3822 6.14117 0.429162 0.313901 0.143809 102.678 1.000000 1.000000 1.000000 1.000000 1.000000 0.471419 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 19.3822 6.17810 0.428718 0.313524 0.144309 90.144 1.000000 1.000000 1.000000 1.000000 0.699159 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 19.3822 6.32495 0.431013 0.320235 0.150077 101.777 1.000000 1.000000 1.000000 1.000000 1.000000 0.416124 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-84.3750 19.3822 8.32926 0.433481 0.345918 0.194547 227.056 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-78.7500 19.3822 8.82484 0.443259 0.367915 0.213715 231.300 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 19.3822 8.38973 0.444927 0.368228 0.207955 240.409 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-67.5000 19.3822 8.36582 0.449293 0.376691 0.212388 201.194 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.516906 0.242800 0.242800 0.242800
-61.8750 19.3822 8.58256 0.456288 0.392077 0.224285 32.302 1.000000 0.108723 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 19.3822 8.64381 0.452419 0.384635 0.220900 128.297 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.661280 0.146800 0.146800 0.146800 0.146800 0.146800 0.146800 0.146800 0.146800
-50.6250 19.3822 6.91514 0.430307 0.326173 0.163075 216.753 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.764096 0.262800 0.262800
-45.0000 19.3822 7.67759 0.434960 0.343129 0.183778 239.027 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 13.8445 6.71622 0.425024 0.313441 0.153524 239.875 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 13.8445 7.36134 0.436876 0.343905 0.179319 246.880 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
28.1250 13.8445 6.65615 0.430945 0.324355 0.157850 180.378 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.582009 0.062800 0.062800 0.062800 0.062800
33.7500 13.8445 6.37849 0.427975 0.314812 0.148477 103.325 1.000000 1.000000 1.000000 1.000000 1.000000 0.646676 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 13.8445 7.41775 0.440424 0.351540 0.184210 95.616 1.000000 1.000000 1.000000 1.000000 1.000000 0.149022 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 13.8445 6.51302 0.432653 0.326027 0.156172 122.943 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.735710 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
106.8750 13.8445 9.21430 0.448364 0.379958 0.225837 231.181 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
112.5000 13.8445 8.99828 0.443949 0.370315 0.217374 226.453 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.806477
118.1250 13.8445 7.62634 0.438335 0.349262 0.186279 181.053 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.470228 0.327700 0.327700 0.327700 0.327700 0.327700
163.1250 13.8445 6.40882 0.431129 0.321585 0.152212 73.671 1.000000 1.000000 1.000000 0.658859 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
168.7500 13.8445 6.12039 0.425301 0.305784 0.139720 60.170 1.000000 1.000000 0.869729 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 13.8445 5.84415 0.422256 0.295368 0.130056 58.674 1.000000 1.000000 0.795690 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 13.8445 7.11379 0.439942 0.347657 0.177213 75.287 1.000000 1.000000 1.000000 0.726338 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 13.8445 8.63956 0.447420 0.374749 0.215164 239.378 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-135.0000 13.8445 9.77917 0.449116 0.384304 0.235389 223.373 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-78.7500 13.8445 9.68699 0.447307 0.380475 0.231959 222.775 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 13.8445 9.00647 0.443345 0.369224 0.216838 228.579 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-67.5000 13.8445 7.05857 0.433222 0.333544 0.169126 169.704 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.635467 0.281000 0.281000 0.281000 0.281000 0.281000 0.281000
-61.8750 13.8445 8.37491 0.451355 0.380880 0.214883 137.722 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.881474 0.176900 0.176900 0.176900 0.176900 0.176900 0.176900 0.176900 0.176900
-56.2500 13.8445 7.80528 0.440881 0.355837 0.192541 230.020 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815462 0.270600
-50.6250 13.8445 7.15459 0.434609 0.337319 0.172606 247.070 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 8.3067 6.45465 0.428923 0.317732 0.151189 249.814 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 8.3067 5.89066 0.421119 0.293869 0.130237 119.666 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.810686 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 8.3067 5.53317 0.416210 0.277949 0.116872 125.330 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.341148 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 8.3067 10.26892 0.445678 0.380340 0.238471 212.803 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
106.8750 8.3067 10.77481 0.452121 0.394147 0.252604 212.314 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
168.7500 8.3067 10.81732 0.452078 0.394232 0.253101 211.697 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
174.3750 8.3067 9.11337 0.439425 0.362581 0.214271 222.466 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
180.0000 8.3067 9.87488 0.448862 0.384294 0.236504 221.686 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 8.3067 9.69676 0.445956 0.378022 0.230578 221.166 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 8.3067 7.76053 0.443598 0.360885 0.194582 186.597 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.459120 0.190300 0.190300 0.190300 0.190300
-146.2500 8.3067 7.61012 0.441113 0.354639 0.188894 240.105 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.486410
-140.6250 8.3067 7.61455 0.441716 0.355886 0.189628 238.377 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.337766
-135.0000 8.3067 8.95305 0.439717 0.362085 0.211971 225.171 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 8.3067 9.41961 0.445468 0.375627 0.225809 224.728 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-123.7500 8.3067 9.25211 0.445349 0.374462 0.223044 227.127 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 8.3067 11.23627 0.455457 0.401831 0.262277 209.330 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-67.5000 8.3067 7.92546 0.435032 0.345478 0.188685 213.233 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.767588 0.610700 0.610700 0.610700
-61.8750 8.3067 7.56745 0.444068 0.360235 0.191194 56.161 1.000000 1.000000 0.319115 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600 0.083600
-56.2500 8.3067 7.55849 0.441320 0.354604 0.188065 122.906 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.413574 0.120800 0.120800 0.120800 0.120800 0.120800 0.120800 0.120800 0.120800
-50.6250 8.3067 7.36933 0.435430 0.341120 0.177992 244.692 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-22.5000 8.3067 11.22689 0.452511 0.396518 0.258718 206.701 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 2.7689 10.30828 0.448625 0.385863 0.242366 215.246 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
28.1250 2.7689 7.16386 0.432275 0.332808 0.170445 243.544 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
101.2500 2.7689 10.52180 0.445881 0.381863 0.242127 209.604 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
106.8750 2.7689 10.57210 0.448032 0.385941 0.245244 211.045 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
151.8750 2.7689 12.49437 0.460213 0.413890 0.282007 197.826 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
157.5000 2.7689 12.10705 0.457615 0.408321 0.274818 200.254 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
174.3750 2.7689 10.23177 0.451246 0.390332 0.244321 219.016 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
180.0000 2.7689 11.58106 0.457342 0.406312 0.268592 206.580 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 2.7689 11.24703 0.452335 0.396276 0.258757 206.278 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 2.7689 11.45782 0.457261 0.405790 0.267055 208.102 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-146.2500 2.7689 10.76014 0.454139 0.397762 0.254766 214.493 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-140.6250 2.7689 7.35431 0.445497 0.361342 0.188293 47.602 1.000000 0.934396 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 2.7689 7.21103 0.438172 0.345027 0.177478 176.674 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.114640 0.107500 0.107500 0.107500 0.107500
-129.3750 2.7689 7.45818 0.435663 0.342442 0.180072 243.555 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
