Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation cec allophane polyvalent
-118.1250 74.7445 0.5240 0.1704 0.3052 0.00000 8.152 1500.0 12.0 0.0000 0.1609 19.29 0.0628 0.0000 0.0001 11.138 0.00000 6.571
-112.5000 74.7445 0.4070 0.2426 0.3505 0.00000 8.173 1500.0 12.0 0.0000 0.1365 17.76 0.0628 0.0000 0.0003 15.878 0.00000 9.368
-106.8750 74.7445 0.3828 0.2595 0.3577 0.00000 8.169 1500.0 12.0 0.0000 0.1203 15.89 0.0628 0.0000 0.0000 16.983 0.00000 10.020
-101.2500 74.7445 0.4744 0.2004 0.3252 0.00000 8.167 1500.0 12.0 0.0000 0.1931 24.00 0.0628 0.0000 0.0004 13.114 0.00001 7.737
-95.6250 74.7445 0.5502 0.1660 0.2837 0.00000 8.161 1500.0 12.0 0.0000 0.2535 29.62 0.0628 0.0000 0.0003 10.860 0.00001 6.407
-90.0000 74.7445 0.6093 0.1475 0.2431 0.00000 8.155 1500.0 12.0 0.0000 0.3110 34.35 0.0628 0.0000 0.0000 9.647 0.00000 5.692
-84.3750 74.7445 0.5225 0.1949 0.2826 0.00000 8.160 1500.0 12.0 0.0000 0.2449 29.00 0.0628 0.0000 0.0000 12.749 0.00000 7.522
-78.7500 74.7445 0.4517 0.2321 0.3162 0.00000 8.122 1500.0 12.0 0.0000 0.1232 15.41 0.0628 0.0000 0.0000 15.141 0.00000 8.933
-73.1250 74.7445 0.5077 0.1974 0.2949 0.00000 8.156 1500.0 12.0 0.0000 0.1908 22.93 0.0628 0.0000 0.0000 12.907 0.00000 7.615
-67.5000 74.7445 0.7027 0.0916 0.2057 0.00000 5.200 1500.0 12.0 0.0000 0.4176 42.70 0.0629 0.0000 0.0000 4.799 0.00000 1.735
-61.8750 74.7445 0.7168 0.0841 0.1991 0.00000 5.138 1500.0 12.0 0.0000 0.4076 41.14 0.0636 0.0000 0.0000 4.381 0.00000 1.379
-56.2500 74.7445 0.6499 0.1186 0.2315 0.00000 5.258 1500.0 12.0 0.0000 0.2995 32.11 0.0639 0.0000 0.0000 6.243 0.00000 2.536
-50.6250 74.7445 0.5723 0.1578 0.2699 0.00000 5.471 1500.0 12.0 0.0000 0.2006 22.98 0.0636 0.0000 0.0000 8.452 0.00000 4.804
-45.0000 74.7445 0.5557 0.1336 0.3108 0.00000 5.383 1499.8 12.0 0.0000 0.2175 25.76 0.0628 0.0001 0.0015 7.104 0.00002 3.558
-39.3750 74.7445 0.5109 0.1624 0.3267 0.00000 5.695 1499.8 12.0 0.0000 0.3237 39.57 0.0628 0.0001 0.0014 8.858 0.00002 5.226
-22.5000 74.7445 0.4487 0.2222 0.3290 0.00000 6.350 1500.0 12.0 0.0000 0.0695 10.00 0.0628 0.0000 0.0000 12.765 0.00000 7.531
-16.8750 74.7445 0.4488 0.2222 0.3290 0.00000 6.470 1500.0 12.0 0.0000 0.0610 10.00 0.0628 0.0000 0.0000 12.880 0.00000 7.599
-11.2500 74.7445 0.5056 0.1692 0.3252 0.00000 6.225 1499.9 12.0 0.0000 0.1493 18.28 0.0628 0.0001 0.0011 9.626 0.00002 5.679
-5.6250 74.7445 0.4736 0.2015 0.3249 0.00000 6.388 1500.0 12.0 0.0000 0.0893 11.11 0.0628 0.0000 0.0003 11.608 0.00001 6.848
0.0000 69.2130 0.4634 0.2059 0.3294 0.00000 5.304 1500.0 12.0 0.0000 0.1072 13.40 0.0720 0.0000 0.0000 10.878 0.00000 4.801
5.6250 69.2130 0.3631 0.3150 0.3219 0.00000 5.319 1500.0 12.0 0.0000 0.0892 11.67 0.0716 0.0000 0.0000 16.663 0.00000 7.545
11.2500 69.2130 0.4946 0.1954 0.3100 0.00000 5.265 1500.0 12.0 0.0000 0.1832 22.36 0.0714 0.0000 0.0000 10.290 0.00000 4.234
16.8750 69.2130 0.5177 0.1774 0.3048 0.00000 5.280 1499.9 12.0 0.0000 0.3016 36.28 0.0707 0.0000 0.0003 9.357 0.00001 3.955
22.5000 69.2130 0.5172 0.1740 0.3088 0.00000 5.318 1499.9 12.0 0.0000 0.3964 47.81 0.0696 0.0001 0.0006 9.207 0.00001 4.161
33.7500 69.2130 0.5816 0.1076 0.3109 0.00000 5.140 1499.7 12.0 0.0000 0.8209 95.99 0.0672 0.0002 0.0023 5.605 0.00005 1.776
39.3750 69.2130 0.5516 0.1391 0.3093 0.00000 5.284 1499.8 12.0 0.0000 0.8756 103.85 0.0676 0.0001 0.0014 7.340 0.00003 3.128
45.0000 69.2130 0.4485 0.2229 0.3286 0.00000 5.601 1500.0 12.0 0.0000 0.3709 46.77 0.0685 0.0000 0.0000 12.066 0.00000 7.119
50.6250 69.2130 0.4434 0.2235 0.3278 0.00000 5.547 1500.0 12.0 0.0000 0.7047 88.55 0.0696 0.0000 0.0000 12.049 0.00000 7.109
56.2500 69.2130 0.4798 0.1909 0.3293 0.00000 8.166 1499.9 12.0 0.0000 0.5216 64.83 0.0628 0.0001 0.0012 12.488 0.00002 7.368
61.8750 69.2130 0.4294 0.2238 0.3468 0.00000 8.166 1499.9 12.0 0.0000 0.5163 66.37 0.0628 0.0001 0.0013 14.643 0.00002 8.639
67.5000 69.2130 0.5954 0.1555 0.2491 0.00000 8.175 1500.0 12.0 0.0000 0.7592 84.82 0.0628 0.0000 0.0000 10.181 0.00000 6.007
73.1250 69.2130 0.5866 0.1586 0.2548 0.00000 8.171 1500.0 12.0 0.0000 0.4516 50.86 0.0628 0.0000 0.0000 10.381 0.00000 6.125
78.7500 69.2130 0.5027 0.2001 0.2972 0.00000 8.043 1500.0 12.0 0.0000 0.1610 19.42 0.0628 0.0000 0.0000 12.984 0.00000 7.660
84.3750 69.2130 0.4332 0.2418 0.3250 0.00000 8.018 1500.0 12.0 0.0000 0.1500 19.01 0.0628 0.0000 0.0000 15.665 0.00000 9.242
90.0000 69.2130 0.4285 0.2447 0.3267 0.00000 7.775 1500.0 12.0 0.0000 0.1420 18.05 0.0628 0.0000 0.0000 15.593 0.00000 9.200
95.6250 69.2130 0.4375 0.2401 0.3224 0.00000 7.546 1500.0 12.0 0.0000 0.1095 13.83 0.0628 0.0000 0.0000 15.056 0.00000 8.883
101.2500 69.2130 0.4515 0.2316 0.3169 0.00000 7.474 1500.0 12.0 0.0000 0.1001 12.52 0.0628 0.0000 0.0000 14.450 0.00000 8.526
106.8750 69.2130 0.4452 0.2345 0.3203 0.00000 7.657 1500.0 12.0 0.0000 0.1102 13.85 0.0628 0.0000 0.0000 14.818 0.00000 8.743
112.5000 69.2130 0.4189 0.2488 0.3323 0.00000 7.936 1500.0 12.0 0.0000 0.1414 18.12 0.0628 0.0000 0.0000 16.026 0.00000 9.456
118.1250 69.2130 0.4740 0.2174 0.3086 0.00000 7.799 1500.0 12.0 0.0000 0.0854 10.52 0.0628 0.0000 0.0000 13.871 0.00000 8.184
123.7500 69.2130 0.4891 0.2079 0.3030 0.00000 7.780 1500.0 12.0 0.0000 0.0739 10.00 0.0628 0.0000 0.0000 13.248 0.00000 7.816
129.3750 69.2130 0.4168 0.2539 0.3293 0.00000 7.700 1500.0 12.0 0.0000 0.0675 10.00 0.0628 0.0000 0.0000 16.094 0.00000 9.495
135.0000 69.2130 0.3669 0.2858 0.3473 0.00000 7.989 1500.0 12.0 0.0000 0.0868 11.48 0.0628 0.0000 0.0000 18.478 0.00000 10.902
140.6250 69.2130 0.3956 0.2675 0.3369 0.00000 7.582 1500.0 12.0 0.0000 0.0839 10.89 0.0628 0.0000 0.0000 16.817 0.00000 9.922
146.2500 69.2130 0.5883 0.1579 0.2538 0.00000 6.681 1500.0 12.0 0.0000 0.2525 28.40 0.0628 0.0000 0.0000 9.302 0.00000 5.488
151.8750 69.2130 0.4675 0.2059 0.3266 0.00000 6.130 1499.9 12.0 0.0000 0.2339 29.19 0.0628 0.0000 0.0004 11.629 0.00001 6.861
157.5000 69.2130 0.4797 0.1976 0.3227 0.00000 5.894 1500.0 12.0 0.0000 0.1749 21.66 0.0650 0.0000 0.0003 10.951 0.00001 6.461
163.1250 69.2130 0.4817 0.2009 0.3171 0.00000 5.966 1500.0 12.0 0.0000 0.0898 11.07 0.0673 0.0000 0.0000 11.199 0.00000 6.607
168.7500 69.2130 0.4600 0.2174 0.3226 0.00000 5.255 1500.0 12.0 0.0000 0.1239 15.49 0.0811 0.0000 0.0000 11.438 0.00000 4.615
174.3750 69.2130 0.4478 0.2240 0.3282 0.00000 5.403 1500.0 12.0 0.0000 0.0787 10.00 0.0745 0.0000 0.0000 11.936 0.00000 6.166
-151.8750 69.2130 0.0496 0.6531 0.2973 0.00000 5.260 1500.0 12.0 0.0000 0.0637 10.00 0.0770 0.0000 0.0000 34.383 0.00000 14.017
-146.2500 69.2130 0.0496 0.6530 0.2974 0.00000 5.293 1500.0 12.0 0.0000 0.0493 10.00 0.0757 0.0000 0.0000 34.470 0.00000 14.925
-129.3750 69.2130 0.0498 0.6515 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0459 10.00 0.0628 0.0000 0.0000 42.617 0.00000 25.144
-123.7500 69.2130 0.0498 0.6515 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0690 10.20 0.0628 0.0000 0.0000 42.617 0.00000 25.144
-118.1250 69.2130 0.3913 0.2788 0.3299 0.00000 8.163 1500.0 12.0 0.0000 0.0793 10.27 0.0628 0.0000 0.0000 18.237 0.00000 10.760
-112.5000 69.2130 0.4604 0.2154 0.3242 0.00000 8.163 1500.0 12.0 0.0000 0.1059 13.24 0.0628 0.0000 0.0000 14.091 0.00000 8.314
-106.8750 69.2130 0.4774 0.1994 0.3232 0.00000 8.175 1499.9 12.0 0.0000 0.1516 18.80 0.0628 0.0000 0.0005 13.055 0.00001 7.702
-101.2500 69.2130 0.5180 0.1812 0.3008 0.00000 8.171 1499.9 12.0 0.0000 0.1979 23.75 0.0628 0.0000 0.0005 11.862 0.00001 6.998
-95.6250 69.2130 0.4749 0.2225 0.3026 0.00000 8.185 1500.0 12.0 0.0000 0.2016 24.73 0.0628 0.0000 0.0003 14.578 0.00000 8.601
-90.0000 69.2130 0.5365 0.1893 0.2741 0.00000 8.086 1500.0 12.0 0.0000 0.2591 30.32 0.0628 0.0000 0.0000 12.321 0.00000 7.269
-84.3750 69.2130 0.4668 0.2243 0.3089 0.00000 7.792 1500.0 12.0 0.0000 0.1509 18.65 0.0628 0.0000 0.0000 14.308 0.00000 8.442
-78.7500 69.2130 0.3963 0.2606 0.3432 0.00000 7.823 1500.0 12.0 0.0000 0.1261 16.42 0.0628 0.0000 0.0000 16.655 0.00000 9.826
-73.1250 69.2130 0.4459 0.2478 0.3063 0.00000 8.225 1500.0 12.0 0.0000 0.3663 45.67 0.0628 0.0000 0.0000 16.278 0.00000 9.604
-67.5000 69.2130 0.7147 0.0853 0.2001 0.00000 8.145 1500.0 12.0 0.0000 1.3638 137.92 0.0628 0.0000 0.0000 5.571 0.00000 3.287
-61.8750 69.2130 0.6252 0.1368 0.2380 0.00000 8.173 1500.0 12.0 0.0000 1.0904 119.01 0.0628 0.0000 0.0000 8.953 0.00000 5.283
-56.2500 69.2130 0.5729 0.1507 0.2764 0.00000 8.170 1499.9 12.0 0.0000 0.9292 106.85 0.0628 0.0001 0.0007 9.863 0.00001 5.819
-50.6250 69.2130 0.5328 0.1503 0.3169 0.00000 5.516 1499.8 12.0 0.0000 0.8113 97.56 0.0669 0.0002 0.0016 8.084 0.00003 4.769
-45.0000 69.2130 0.4867 0.1934 0.3199 0.00000 5.718 1499.9 12.0 0.0000 0.3690 45.46 0.0661 0.0000 0.0004 10.570 0.00001 6.236
0.0000 63.6786 0.5438 0.1626 0.2934 0.00000 5.107 1499.6 12.0 0.0000 0.3468 40.91 0.0843 0.0002 0.0014 8.453 0.00005 2.464
5.6250 63.6786 0.5807 0.1439 0.2754 0.00000 5.111 1499.7 12.0 0.0000 0.4907 56.18 0.0798 0.0002 0.0014 7.480 0.00005 2.201
11.2500 63.6786 0.6307 0.1157 0.2536 0.00000 5.148 1499.7 12.0 0.0000 0.4554 50.07 0.0700 0.0002 0.0015 6.033 0.00004 1.945
16.8750 63.6786 0.5615 0.1614 0.2771 0.00000 6.603 1499.9 12.0 0.0000 0.3656 42.31 0.0628 0.0000 0.0006 9.450 0.00001 5.575
22.5000 63.6786 0.4749 0.2120 0.3131 0.00000 8.063 1499.9 12.0 0.0000 0.4953 61.14 0.0628 0.0001 0.0007 13.779 0.00001 8.129
28.1250 63.6786 0.5212 0.1938 0.2850 0.00000 8.183 1500.0 12.0 0.0000 1.0203 121.09 0.0628 0.0000 0.0003 12.693 0.00000 7.489
33.7500 63.6786 0.4961 0.1979 0.3060 0.00000 8.178 1499.9 12.0 0.0000 1.1841 144.06 0.0628 0.0000 0.0006 12.960 0.00001 7.646
39.3750 63.6786 0.4353 0.2227 0.3420 0.00000 8.180 1499.9 12.0 0.0000 1.1340 144.98 0.0628 0.0001 0.0011 14.584 0.00002 8.604
45.0000 63.6786 0.4551 0.2111 0.3336 0.00000 8.172 1499.9 12.0 0.0000 0.5737 72.32 0.0628 0.0001 0.0008 13.818 0.00001 8.153
50.6250 63.6786 0.4419 0.2184 0.3363 0.00000 5.600 1500.0 12.0 0.0000 0.6509 82.39 0.0794 0.0000 0.0000 11.824 0.00000 6.976
56.2500 63.6786 0.4428 0.2207 0.3343 0.00000 5.400 1500.0 12.0 0.0000 0.5147 65.14 0.0811 0.0000 0.0000 11.756 0.00000 6.045
61.8750 63.6786 0.5117 0.1703 0.3179 0.00000 5.228 1499.7 12.0 0.0000 0.7100 86.34 0.0810 0.0002 0.0014 8.943 0.00005 3.431
67.5000 63.6786 0.5718 0.1431 0.2851 0.00000 8.041 1499.9 12.0 0.0000 0.7547 87.30 0.0628 0.0001 0.0013 9.285 0.00002 5.478
73.1250 63.6786 0.6049 0.1335 0.2616 0.00000 8.098 1499.9 12.0 0.0000 0.6750 75.63 0.0628 0.0001 0.0007 8.695 0.00001 5.130
78.7500 63.6786 0.5177 0.1920 0.2903 0.00000 7.978 1500.0 12.0 0.0000 0.2292 27.34 0.0628 0.0000 0.0000 12.401 0.00000 7.316
84.3750 63.6786 0.4471 0.2351 0.3178 0.00000 7.511 1500.0 12.0 0.0000 0.1714 21.50 0.0628 0.0000 0.0000 14.704 0.00000 8.675
90.0000 63.6786 0.4694 0.2204 0.3102 0.00000 6.850 1500.0 12.0 0.0000 0.1416 17.49 0.0635 0.0000 0.0000 13.147 0.00000 7.757
95.6250 63.6786 0.4525 0.2265 0.3209 0.00000 6.837 1500.0 12.0 0.0000 0.1496 18.75 0.0628 0.0000 0.0000 13.498 0.00000 7.964
101.2500 63.6786 0.4384 0.2323 0.3293 0.00000 7.088 1500.0 12.0 0.0000 0.1335 16.92 0.0628 0.0000 0.0000 14.099 0.00000 8.318
106.8750 63.6786 0.3859 0.2648 0.3493 0.00000 7.802 1500.0 12.0 0.0000 0.1764 23.15 0.0628 0.0000 0.0000 16.903 0.00000 9.972
112.5000 63.6786 0.4128 0.2396 0.3476 0.00000 8.165 1500.0 12.0 0.0000 0.2736 35.44 0.0628 0.0000 0.0000 15.675 0.00000 9.248
118.1250 63.6786 0.3628 0.2806 0.3566 0.00000 7.927 1500.0 12.0 0.0000 0.1767 23.53 0.0628 0.0000 0.0000 18.064 0.00000 10.658
123.7500 63.6786 0.4455 0.2334 0.3212 0.00000 8.095 1500.0 12.0 0.0000 0.3128 39.34 0.0628 0.0000 0.0000 15.197 0.00000 8.966
129.3750 63.6786 0.4404 0.2380 0.3216 0.00000 7.493 1500.0 12.0 0.0000 0.1163 14.66 0.0628 0.0000 0.0000 14.868 0.00000 8.772
135.0000 63.6786 0.3542 0.2895 0.3563 0.00000 7.450 1500.0 12.0 0.0000 0.0845 11.29 0.0628 0.0000 0.0000 18.031 0.00000 10.638
140.6250 63.6786 0.3135 0.3166 0.3699 0.00000 6.415 1500.0 12.0 0.0000 0.0883 12.10 0.0691 0.0000 0.0000 18.276 0.00000 10.783
146.2500 63.6786 0.6353 0.1333 0.2314 0.00000 5.126 1500.0 12.0 0.0000 0.5688 61.48 0.0877 0.0000 0.0000 6.939 0.00000 2.124
151.8750 63.6786 0.5295 0.1725 0.2980 0.00000 5.100 1499.3 12.0 0.0000 0.6260 74.64 0.1032 0.0005 0.0018 8.961 0.00010 2.563
157.5000 63.6786 0.5157 0.1844 0.2999 0.00000 5.112 1499.4 12.0 0.0000 0.4279 51.42 0.1110 0.0004 0.0013 9.590 0.00008 2.832
163.1250 63.6786 0.4140 0.2658 0.3201 0.00000 5.117 1500.0 12.0 0.0000 0.2112 26.94 0.1263 0.0000 0.0000 13.826 0.00000 4.131
180.0000 63.6786 0.1198 0.5771 0.3017 0.00000 5.496 1500.0 12.0 0.0000 0.1168 16.79 0.0834 0.0000 0.0000 30.981 0.00000 18.181
-174.3750 63.6786 0.0500 0.6528 0.2973 0.00000 5.749 1500.0 12.0 0.0000 0.1065 15.74 0.0774 0.0000 0.0000 35.769 0.00000 21.104
-163.1250 63.6786 0.0495 0.6534 0.2971 0.00000 5.671 1500.0 12.0 0.0000 0.1053 15.56 0.0789 0.0000 0.0000 35.577 0.00000 20.990
-157.5000 63.6786 0.0495 0.6539 0.2966 0.00000 5.446 1500.0 12.0 0.0000 0.0847 12.52 0.0844 0.0000 0.0000 34.962 0.00000 19.200
-151.8750 63.6786 0.0776 0.6229 0.2995 0.00000 5.735 1500.0 12.0 0.0000 0.0706 10.33 0.0765 0.0000 0.0000 34.096 0.00000 20.116
-146.2500 63.6786 0.2284 0.4612 0.3103 0.00000 5.188 1500.0 12.0 0.0000 0.0845 11.66 0.0978 0.0000 0.0000 24.134 0.00000 8.517
-140.6250 63.6786 0.4500 0.2225 0.3271 0.00000 5.207 1500.0 12.0 0.0000 0.0979 12.32 0.0943 0.0000 0.0000 11.660 0.00000 4.285
-129.3750 63.6786 0.0496 0.6527 0.2977 0.00000 5.741 1500.0 12.0 0.0000 0.0409 10.00 0.0733 0.0000 0.0000 35.744 0.00000 21.089
-123.7500 63.6786 0.3049 0.3774 0.3178 0.00000 6.111 1500.0 12.0 0.0000 0.0549 10.00 0.0681 0.0000 0.0000 21.279 0.00000 12.555
-118.1250 63.6786 0.4458 0.2169 0.3372 0.00000 8.153 1499.9 12.0 0.0000 0.1953 24.77 0.0628 0.0001 0.0007 14.181 0.00001 8.367
-112.5000 63.6786 0.4978 0.1967 0.3055 0.00000 8.170 1499.9 12.0 0.0000 0.4450 54.08 0.0628 0.0000 0.0005 12.876 0.00001 7.597
-106.8750 63.6786 0.5339 0.1809 0.2852 0.00000 8.042 1500.0 12.0 0.0000 0.2737 32.29 0.0628 0.0000 0.0004 11.739 0.00001 6.926
-101.2500 63.6786 0.5963 0.1500 0.2537 0.00000 6.874 1500.0 12.0 0.0000 0.1938 21.70 0.0628 0.0000 0.0000 8.961 0.00000 5.287
-95.6250 63.6786 0.5072 0.2003 0.2925 0.00000 5.624 1500.0 12.0 0.0000 0.1395 16.75 0.0744 0.0000 0.0000 10.864 0.00000 6.410
-90.0000 63.6786 0.4986 0.2049 0.2964 0.00000 5.365 1500.0 12.0 0.0000 0.1135 13.71 0.0834 0.0000 0.0000 10.884 0.00000 5.303
-84.3750 63.6786 0.4985 0.2076 0.2939 0.00000 5.157 1500.0 12.0 0.0000 0.3056 36.88 0.0989 0.0000 0.0000 10.833 0.00000 3.567
-78.7500 63.6786 0.5940 0.1583 0.2477 0.00000 7.736 1500.0 12.0 0.0000 0.8888 99.28 0.0628 0.0000 0.0000 10.059 0.00000 5.935
-73.1250 63.6786 0.5580 0.1795 0.2625 0.00000 8.136 1500.0 12.0 0.0000 1.6713 172.36 0.0628 0.0000 0.0003 11.719 0.00001 6.914
-67.5000 63.6786 0.4875 0.1943 0.3183 0.00000 7.547 1499.8 12.0 0.0000 0.7001 86.16 0.0628 0.0001 0.0016 12.181 0.00003 7.187
-61.8750 63.6786 0.5201 0.1790 0.3009 0.00000 7.341 1499.8 12.0 0.0000 0.5869 70.36 0.0628 0.0001 0.0014 11.065 0.00002 6.529
-56.2500 63.6786 0.5437 0.1714 0.2848 0.00000 7.085 1499.9 12.0 0.0000 0.5646 66.26 0.0628 0.0001 0.0013 10.401 0.00002 6.136
-50.6250 63.6786 0.5406 0.1419 0.3175 0.00000 6.217 1499.6 12.0 0.0000 0.5935 71.14 0.0628 0.0003 0.0036 8.066 0.00006 4.759
-45.0000 63.6786 0.2696 0.4194 0.3110 0.00000 5.241 1499.9 12.0 0.0000 0.3107 42.14 0.0840 0.0001 0.0003 22.043 0.00001 8.666
-39.3750 63.6786 0.0495 0.6535 0.2970 0.00000 5.314 1500.0 12.0 0.0000 0.1371 20.27 0.0803 0.0000 0.0000 34.561 0.00000 15.513
-33.7500 63.6786 0.4653 0.2098 0.3249 0.00000 5.344 1499.9 12.0 0.0000 0.2255 28.15 0.0782 0.0001 0.0004 11.124 0.00001 5.247
-28.1250 63.6786 0.5248 0.1610 0.3142 0.00000 5.187 1499.6 12.0 0.0000 0.2860 34.48 0.0778 0.0002 0.0016 8.423 0.00005 2.963
-22.5000 63.6786 0.4658 0.2100 0.3241 0.00000 5.294 1499.9 12.0 0.0000 0.2037 25.41 0.0794 0.0001 0.0004 11.089 0.00001 4.807
-16.8750 63.6786 0.5107 0.1724 0.3169 0.00000 5.135 1499.5 12.0 0.0000 0.2666 32.43 0.0846 0.0003 0.0017 8.983 0.00007 2.809
-11.2500 63.6786 0.5329 0.1531 0.3140 0.00000 5.104 1499.1 12.0 0.0000 0.3894 46.81 0.0911 0.0006 0.0030 7.953 0.00014 2.299
-5.6250 63.6786 0.5477 0.1474 0.3049 0.00000 5.116 1499.0 12.0 0.0000 0.2981 35.38 0.0825 0.0007 0.0039 7.668 0.00015 2.287
0.0000 58.1430 0.5664 0.1699 0.2638 0.00000 5.120 1500.0 12.0 0.0000 0.3019 34.57 0.1046 0.0000 0.0000 8.838 0.00000 2.663
5.6250 58.1430 0.5098 0.1972 0.2929 0.00000 5.198 1500.0 12.0 0.0000 0.2007 24.07 0.0959 0.0000 0.0000 10.330 0.00000 3.723
11.2500 58.1430 0.4927 0.2045 0.3029 0.00000 5.274 1500.0 12.0 0.0000 0.2478 30.15 0.0904 0.0000 0.0000 10.776 0.00000 4.506
16.8750 58.1430 0.4495 0.2247 0.3259 0.00000 5.555 1500.0 12.0 0.0000 0.1848 23.26 0.0820 0.0000 0.0000 12.120 0.00000 7.151
22.5000 58.1430 0.4725 0.2190 0.3085 0.00000 7.385 1500.0 12.0 0.0000 0.2365 29.15 0.0628 0.0000 0.0000 13.575 0.00000 8.009
28.1250 58.1430 0.3628 0.2890 0.3482 0.00000 8.174 1500.0 12.0 0.0000 0.4587 60.83 0.0628 0.0000 0.0000 18.921 0.00000 11.164
33.7500 58.1430 0.4892 0.1865 0.3243 0.00000 8.024 1499.8 12.0 0.0000 1.1166 137.79 0.0628 0.0001 0.0020 12.088 0.00003 7.132
39.3750 58.1430 0.4839 0.1937 0.3217 0.00000 5.221 1499.5 12.0 0.0000 1.8213 185.23 0.1010 0.0003 0.0013 10.164 0.00007 3.843
45.0000 58.1430 0.4928 0.1750 0.3276 0.00000 5.184 1499.3 12.0 0.0000 1.8470 184.36 0.1104 0.0005 0.0016 9.156 0.00010 3.201
50.6250 58.1430 0.5529 0.1074 0.3297 0.00000 5.155 1498.1 12.0 0.0000 2.1605 178.48 0.1170 0.0013 0.0041 5.604 0.00028 1.835
56.2500 58.1430 0.5382 0.1236 0.3286 0.00000 5.158 1498.3 12.0 0.0000 1.5677 179.68 0.1169 0.0011 0.0036 6.449 0.00025 2.129
61.8750 58.1430 0.5536 0.1061 0.3302 0.00000 5.185 1500.0 12.0 0.0000 1.4024 166.32 0.1125 0.0000 0.0000 5.553 0.00000 1.945
67.5000 58.1430 0.5778 0.1335 0.2856 0.00000 5.130 1500.0 12.0 0.0000 1.4896 171.17 0.1105 0.0000 0.0000 6.952 0.00000 2.148
73.1250 58.1430 0.5668 0.1356 0.2977 0.00000 5.103 1498.5 12.0 0.0000 1.4962 175.26 0.1127 0.0010 0.0034 7.043 0.00022 2.033
78.7500 58.1430 0.5414 0.1589 0.2998 0.00000 5.108 1498.5 12.0 0.0000 1.3370 158.84 0.1226 0.0010 0.0031 8.256 0.00023 2.412
84.3750 58.1430 0.5168 0.1835 0.2997 0.00000 5.112 1498.6 12.0 0.0000 0.8629 103.77 0.1366 0.0009 0.0025 9.539 0.00021 2.814
90.0000 58.1430 0.4799 0.2106 0.3095 0.00000 5.404 1499.2 12.0 0.0000 0.6705 82.49 0.1121 0.0005 0.0018 11.219 0.00012 5.802
95.6250 58.1430 0.4066 0.2559 0.3375 0.00000 5.604 1499.5 12.0 0.0000 0.6666 86.21 0.1058 0.0004 0.0013 13.859 0.00008 8.177
101.2500 58.1430 0.4002 0.2488 0.3509 0.00000 5.584 1499.9 12.0 0.0000 0.4642 60.62 0.0979 0.0001 0.0002 13.454 0.00001 7.938
106.8750 58.1430 0.3701 0.2651 0.3648 0.00000 6.961 1500.0 12.0 0.0000 0.1281 17.09 0.0699 0.0000 0.0000 15.937 0.00000 9.403
112.5000 58.1430 0.3829 0.2585 0.3586 0.00000 6.046 1499.9 12.0 0.0000 0.2615 34.55 0.0828 0.0001 0.0005 14.502 0.00002 8.556
118.1250 58.1430 0.4214 0.2325 0.3461 0.00000 5.985 1499.8 12.0 0.0000 0.5761 74.31 0.0776 0.0001 0.0008 12.979 0.00003 7.658
123.7500 58.1430 0.3456 0.2838 0.3707 0.00000 6.890 1500.0 12.0 0.0000 0.5836 78.90 0.0670 0.0000 0.0000 16.976 0.00000 10.016
129.3750 58.1430 0.4553 0.2298 0.3149 0.00000 5.432 1500.0 12.0 0.0000 0.6547 81.65 0.0998 0.0000 0.0000 12.273 0.00000 6.610
135.0000 58.1430 0.4707 0.2229 0.3064 0.00000 5.235 1500.0 12.0 0.0000 0.3793 46.73 0.1153 0.0000 0.0000 11.712 0.00000 4.555
140.6250 58.1430 0.4425 0.2399 0.3176 0.00000 5.141 1500.0 12.0 0.0000 0.2965 37.26 0.1373 0.0000 0.0000 12.502 0.00000 3.965
146.2500 58.1430 0.4988 0.2129 0.2883 0.00000 5.121 1500.0 12.0 0.0000 0.3200 38.48 0.1486 0.0000 0.0000 11.075 0.00000 3.343
151.8750 58.1430 0.6352 0.1402 0.2246 0.00000 5.100 1500.0 12.0 0.0000 0.9755 104.97 0.1457 0.0000 0.0000 7.283 0.00000 2.084
157.5000 58.1430 0.5191 0.1875 0.2935 0.00000 5.100 1499.3 12.0 0.0000 1.1152 133.31 0.1406 0.0005 0.0012 9.737 0.00010 2.785
163.1250 58.1430 0.4898 0.1998 0.3103 0.00000 5.101 1498.4 12.0 0.0000 0.7487 91.83 0.1609 0.0011 0.0024 10.378 0.00024 2.976
168.7500 58.1430 0.4456 0.2332 0.3200 0.00000 5.143 1500.0 12.0 0.0000 0.3540 44.43 0.1575 0.0000 0.0000 12.157 0.00000 3.875
174.3750 58.1430 0.4317 0.2455 0.3158 0.00000 5.133 1500.0 12.0 0.0000 0.6192 77.58 0.1571 0.0000 0.0000 12.784 0.00000 3.973
180.0000 58.1430 0.4872 0.1844 0.3195 0.00000 5.139 1500.0 12.0 0.0000 1.2410 151.38 0.1555 0.0000 0.0000 9.610 0.00000 3.036
-174.3750 58.1430 0.4594 0.2136 0.3188 0.00000 5.170 1500.0 12.0 0.0000 1.4263 176.40 0.1457 0.0000 0.0000 11.158 0.00000 3.785
-168.7500 58.1430 0.2492 0.4417 0.3051 0.00000 5.236 1500.0 12.0 0.0000 0.8255 112.17 0.1329 0.0000 0.0000 23.207 0.00000 9.036
