 Wavelength    Flux  
0.21722357149435761 6.213770159998089e-05
0.2175041397616308 7.874728706223687e-05
0.21778507041385173 4.982293576974311e-05
0.21806636391908063 8.887662098740372e-05
0.21834802074598228 6.724763365936649e-05
0.21863004136382683 6.444675598548642e-05
0.21891242624249047 0.00012480230231221685
0.21919517585245638 7.045198218262826e-05
0.21947829066481533 0.0001167286103598877
0.21976177115126663 8.67765283161038e-05
0.22004561778411885 6.567756831239226e-05
0.2203298310362905 0.00011912979775004307
0.220614411381311 0.000116790159975418
0.22089935929332136 6.284103657642065e-05
0.22118467524707502 6.345074939755509e-05
0.2214703597179386 8.01168686779943e-05
0.22175641318189265 4.527652047774663e-05
0.22204283611553263 9.272342265437982e-05
0.22232962899606945 0.0001328961430145399
0.22261679230133047 0.00012803612062540413
0.22290432650976016 0.00010820463237502485
0.22319223210042102 0.00021135654329348103
0.22348050955299426 0.0002767250898796404
0.22376915934778066 0.00020637068682314845
0.2240581819657014 0.00028763245810706716
0.22434757788829876 0.00011406051724565581
0.224637347597737 0.0002293014349521483
0.22492749157680322 0.0002069219628232203
0.225218010308908 0.00014478401078404452
0.22550890427808634 0.0001570166671487174
0.22580017396899843 0.00010216985519304828
0.22609181986693044 8.114158194330443e-05
0.22638384245779536 9.379788881675937e-05
0.22667624222813373 0.00011648833672064231
0.2269690196651146 0.00013624610984113775
0.2272621752565362 0.00012964503768299134
0.2275557094908268 0.00010376943902788943
0.22784962285704555 0.0001642672988838988
0.22814391584488328 0.0001861872197076225
0.22843858894466326 0.00013824991315027483
0.22873364264734214 0.00013222466048768311
0.22902907744451065 0.00012332228647626584
0.22932489382839447 0.00016343902345077822
0.229621092291855 0.000206148062983269
0.22991767332839036 7.305178254054476e-05
0.23021463743213594 0.00010745933161798789
0.2305119850978654 0.0001890863797070989
0.23080971682099147 0.00022576540686746935
0.23110783309756677 0.00014800611427337077
0.2314063344242846 0.00019728606949897642
0.23170522129847979 0.0002491229232319237
0.23200449421812958 0.00011784303825025231
0.23230415368185434 0.00022453385663178836
